statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
46,SD,South Dakota,373918,3739,18696,37392,93480,186959,280439,424038,169943,123682,79319,42536,22531,26046109464,4596817580,8225390750,10893722326,16383047360,21885811022,24880853158,312094,16144132029,3200,1208499253,15660,3107576291,31501,4839403805,79803,8703029786,159607,12783055449,240912,15242478483,123619,286100410,3505,98866165,15049,152573594,26536,176185556,54048,216027941,86324,252677234,105545,270810174,81197,478176274,2927,157425713,11853,257057484,20433,306079137,39313,374551366,59443,431584366,70715,456830688,59333,782594127,1095,61502142,4916,208222480,9136,300291552,20851,460521772,36758,627733613,47163,713427301,76218,1481556453,3103,773959375,12240,1081093116,20281,1190807708,37435,1328070981,56100,1422944032,66400,1458402024,45412,597954533,610,22022759,3488,118117498,7001,200025517,16569,355051172,28679,487518588,36689,549796511,78323,1712765192,658,27399589,4458,202170328,10014,419518448,26162,912649919,48529,1391321780,63797,1599762371,34820,2944598332,2820,2064349182,9644,2618192968,14294,2756460898,22225,2874849674,29195,2931872826,32354,2947394091,3430874637,1310798988,1971030332,2323624533,2848208459,3261903444,3413595828
47,TN,Tennessee,2768293,27683,138415,276829,692073,1384147,2076220,402577,168225,119885,70688,36269,18309,1.76395E+11,31792533243,57967110041,77332655111,1.15221E+11,1.5053E+11,1.6905E+11,2316730,1.24455E+11,22691,14015204707,118841,31794918893,241060,46217688248,604119,75136875431,1210656,1.0358E+11,1807823,1.19089E+11,683176,1209986503,24580,515455909,98854,702022817,171939,801383240,336922,961435743,501885,1087863056,597053,1155354590,384016,2795939458,20739,1180247180,77954,1769731502,125957,2039420553,218337,2397559847,300612,2626646454,345169,2725534988,515377,9353326056,10701,2268531009,43540,4408773120,75884,5289565948,157318,6576726318,262378,7647327728,355030,8302788864,340059,9018755225,21791,6833760665,77458,7954042239,120730,8344600497,200929,8763291454,270590,8947201238,306956,9001595086,252784,4170249956,4214,227868280,23767,1032416926,47019,1680271082,106056,2798300159,168664,3564571812,211501,3940741907,554918,12235222667,4790,262162085,34128,1735167651,75413,3371671021,195089,6913393757,344930,9969764038,456087,11489565045,114288,7848450478,16373,5266447118,42723,6910292208,57369,7295190025,80051,7644801266,97610,7803345185,106661,7851092708,23347022126,9134688778,13869593548,16454974881,20168860818,22635858867,23293479465
48,TX,Texas,11225085,112251,561254,1122509,2806271,5612543,8418814,463308,195144,136695,76956,38194,18959,7.92085E+11,1.45445E+11,2.68412E+11,3.58866E+11,5.29879E+11,6.82903E+11,7.61048E+11,9571593,5.7532E+11,96395,59147473343,504135,1.49072E+11,1016520,2.20278E+11,2523310,3.56643E+11,5029540,4.84362E+11,7497478,5.51779E+11,2433882,5982157563,101630,2929349070,412812,3848680627,708122,4310051005,1334163,5044253412,1894055,5567822800,2177840,5798661282,1561737,15528004066,88382,7716708646,347099,10636256404,562414,11964594112,960951,13771796826,1279001,14844496275,1428640,15246670045,2344243,28526436013,36056,4369726829,154728,9911890695,286869,12714259647,632285,16941968408,1087069,20491114705,1557113,23555582746,1430460,41194048208,91908,31565999218,343453,36540452211,543026,38293228816,901472,40122329920,1182378,40909635676,1312888,41125343745,865930,17273966649,15494,925899183,83992,4253716811,167891,7146353207,391896,12244992440,618592,15348627309,747045,16575047846,1818674,43186878539,17548,1019444990,114938,5885813767,258283,11616348650,686655,25051921661,1199361,36321762305,1537771,41051835320,552822,43408616677,68973,31117176098,191615,39057567665,268394,41033923553,389928,42757992724,477990,43405620119,519904,43512132052,1.10626E+11,41643695930,65571870744,78701646397,96856016774,1.078E+11,1.10404E+11
49,UT,Utah,1172634,11726,58632,117263,293159,586317,879476,429578,179518,131374,83122,44919,22814,85240982400,14767135608,26539204826,35408703608,53576039919,71774036068,81454134462,1019913,59807555921,10159,4682489225,52517,12503884247,106062,19303245624,264272,33700271512,523825,48503624096,783666,56716134588,344089,682249144,10760,291245600,45218,413007493,79981,466303531,160720,548624452,251498,620495061,302137,655504469,169140,1268806826,7880,637255366,30187,861338182,49521,954841249,88711,1082934299,128454,1186812698,150078,1234601154,193972,1851093512,3045,252955556,14493,582855502,27576,752633504,63015,1037163068,113160,1349044856,149708,1608135016,170855,5039324977,9182,3738420614,34080,4411271887,54264,4630464801,93664,4864220649,132270,4986404869,152792,5026473403,95976,1593111997,1388,75347305,7732,345207463,15357,575670850,36441,994465248,62734,1332083833,79683,1491790175,202739,5156115276,1656,87992653,11440,592099830,25699,1194040153,67988,2658093748,126404,4163171856,166798,4836242595,110745,7744121289,8265,4550560966,27071,6259072922,40253,6768088218,64908,7338477252,88989,7659237137,101693,7746311124,10128305926,3891471982,5883535337,6947363863,8499908219,9660544686,10073656917
50,VT,Vermont,297991,2980,14900,29799,74498,148996,223493,371324,172772,126781,78639,41205,21091,19439029930,2668379960,5447443419,7624744393,12050458006,16334839105,18621524755,243545,13110287105,2466,918161609,12751,2633563537,25835,4169477408,65278,7436872853,130134,10710166628,194473,12554698320,108792,153460456,2698,45089054,11852,70495786,21650,84685272,45743,109079805,73701,131130389,90616,142828722,71756,638802284,2436,212441254,9896,348719856,17110,416216802,33035,513645230,50554,586888409,60889,616497925,55297,849523201,939,85553542,4343,231887626,7956,321202049,17927,480669026,31375,649116844,41758,763744794,59585,1145075144,2459,684599769,9485,893937967,15765,969480185,28844,1062765604,43033,1119632434,51135,1137829598,39919,598104736,618,32489836,3315,142343102,6381,229091874,14626,379680550,24622,498296472,31233,554325146,62024,1295839255,609,34737754,3766,180997491,8008,339610820,20298,699219214,36545,1035351778,47753,1192531552,20199,979666254,1702,574143111,5377,796100889,7817,866102296,12180,931308758,16215,970538535,18445,981874987,2320026631,657912240,1124488002,1403899463,1841542999,2188107201,2309062291
51,VA,Virginia,3626816,36268,181341,362682,906704,1813408,2720112,479363,226343,164085,95469,47518,22575,2.9385E+11,43896838282,87590592126,1.22197E+11,1.89361E+11,2.51528E+11,2.82367E+11,3077423,2.09076E+11,31109,18279450900,163674,49448701858,328336,75459987882,806998,1.26192E+11,1591605,1.74408E+11,2383931,2.00111E+11,1129196,1883340506,33303,667180104,143538,929434580,261206,1101785674,544487,1419642177,851270,1692410009,1009240,1804238434,796401,6389982378,30306,2162442750,125989,3419804517,220892,4151274558,429912,5257848283,631311,6002283232,725315,6245999917,597390,8477721360,9801,1276905313,43710,3003063159,81316,3939827392,180575,5305530157,314650,6506790424,429394,7393424266,667757,12286568713,30586,8162094058,120608,9939402719,205134,10725728274,380352,11664205201,540556,12127182797,612872,12252718340,374092,6675223668,5893,319340880,31173,1403131666,62624,2380141236,152203,4328469752,260808,5807809374,321599,6370220810,809244,24538534274,7573,530144252,52354,3457378388,114107,6794427740,291017,14241849297,528629,20879818284,680729,23413727130,211260,17543375482,21905,12090826926,59244,15151866919,84996,16020955484,132564,16941431592,175208,17416652311,196950,17547092175,40981744641,12196233795,20755020339,25931558659,33842938599,39297567662,40826127560
53,WA,Washington,3260102,32601,163005,326010,815026,1630051,2445077,513381,221992,158179,94471,49336,24552,2.79512E+11,53387538542,93603849902,1.23716E+11,1.82612E+11,2.39088E+11,2.68424E+11,2713987,1.88644E+11,27579,17066202704,144322,45034678103,291123,67930032861,718937,1.13066E+11,1409051,1.56319E+11,2105322,1.80179E+11,1084068,2505839432,30242,1189207736,131185,1519482689,237039,1696573405,491525,2001330789,782707,2275331127,944996,2402847668,703536,8124347855,26295,4375937532,112167,5512930587,193314,6092108519,362419,6971731453,533626,7651771434,623232,7928188840,457830,8540210397,7935,1077248206,36645,2695894107,67635,3664248075,149526,5214997825,259028,6734576028,345464,7740724630,644731,23778087638,28060,18114010795,115950,20882236467,193885,21922164038,345334,23003756695,495935,23575615619,574040,23731476947,344656,6559179295,4582,273922934,24003,1167564551,48936,2075093786,124511,3990552951,225908,5573812870,285953,6188214224,633623,16536176167,4816,253651203,29322,1507471309,67030,3199086309,194366,7856266655,383574,13037626224,510936,15356296872,204599,16529747863,18685,9910705386,55742,13590998152,81355,14717528556,126673,15802858868,167934,16362017481,188622,16514394785,41598035271,14653104303,22824709833,27544653301,34686660952,39775560686,41396136153
54,WV,West Virginia,717861,7179,35893,71786,179465,358931,538396,288537,143206,109373,68679,34988,17156,38527309479,4229145252,9572056699,14013385713,23304539103,32261720114,36798501685,587582,27618439934,6118,1868666562,31737,5578991233,64229,8969599210,159759,16030656058,314357,22920242414,462438,26434197051,185170,220534656,5944,51457301,22783,86818208,39119,106883910,78432,145643184,123870,182055607,154687,203743936,98360,518510983,4819,167828023,16826,276564337,26866,324709629,48586,405795301,71563,469847592,85803,498936089,86443,1178107517,2626,292356888,9087,521905366,15306,619888394,31089,788604442,50820,944526667,65524,1055938684,75807,788865470,4780,443588838,15328,594323731,23369,650017192,40085,726215080,57140,770587816,66970,784505803,72142,1004807415,1304,71391741,6350,253837957,11749,381647453,26558,631892214,45159,838846607,58932,943524039,188028,3916445416,1709,94867698,11549,546608976,23636,985367463,58560,1982304115,106668,2994439310,147059,3593596093,25481,1434721779,3687,1036337457,8689,1293882755,11547,1349602628,16512,1404353567,21008,1430973880,23431,1436105696,4133781436,1089100436,1928663269,2462930294,3342080057,3962446069,4122552753
55,WI,Wisconsin,2591306,25913,129565,259131,647827,1295653,1943480,396528,172278,128178,81885,43651,21916,1.78831E+11,28161213143,52574496003,71569354845,1.10992E+11,1.50331E+11,1.71188E+11,2147814,1.25043E+11,23150,11196686546,116403,28215106781,233935,42713302888,579929,72718647762,1141134,1.02786E+11,1695993,1.1956E+11,965556,1222414301,24117,397002241,102404,582645466,184807,681135076,396107,860659865,654903,1042076551,814861,1139485329,598907,3609556719,20732,1328939289,82679,2002804410,140186,2332479419,272994,2840030384,424430,3270000712,516023,3467350369,337238,4694675136,6363,513750971,28303,1424249708,51396,1904746642,113801,2764054895,197978,3648634680,258454,4200435706,505985,7753232664,20966,4963132683,78837,6094129884,128836,6538153383,239943,7137029530,364107,7540911339,438475,7693835216,368107,5688333989,4624,239110061,24541,1056735024,47941,1744515745,117802,3198133501,215051,4517016254,287512,5220177194,581376,12314173671,4826,238305763,29274,1368844620,62953,2669440611,171294,6020590028,332518,9607084648,453585,11341570330,141511,11862713707,15121,8816300002,42099,10666331114,58875,11111810089,88473,11557612557,116251,11795973217,130651,11859259685,22709926174,7775299329,12036058905,14478076373,18352625696,21532428628,22608550014
56,WY,Wyoming,247561,2476,12378,24756,61890,123781,185671,432973,173527,131136,86014,46321,22366,19498976192,4530246809,6935603539,8777995606,12685074765,16675189992,18742074988,207335,11661833395,1819,764897447,10115,2057876810,21178,3393022533,54166,6370338041,107469,9430271212,160351,11084159118,78433,323845667,2324,220160337,9697,250945657,16608,262104879,33391,282438322,53903,302704647,66958,314869976,49096,924229271,1964,654739150,7458,754774527,12078,789152887,22511,838848375,34847,885347749,42594,909955145,40611,488095379,797,58941019,3353,163195019,6083,208404727,13505,289088220,23909,379404270,31771,442067394,46050,2009266934,2106,1597774048,7815,1799316041,12303,1857294633,22073,1930560418,33265,1979320416,40191,2000335062,27176,489739097,513,40135395,2486,134968265,4506,198644085,9940,312626298,17461,415961785,22655,463790386,53936,1366142839,540,36407055,3611,200912245,7485,362371629,18311,717539274,33460,1101170476,44246,1281986277,22912,1372135271,1913,885192378,6259,1203072128,8772,1266367411,13348,1337188888,18131,1372090481,20857,1378674746,2755475519,1196715568,1632873685,1890694671,2306677889,2637723311,2744134295
57,OA,Other Areas,638109,6381,31905,63811,159527,319055,478582,989947,270882,155338,73277,31513,10886,66609248889,26412513654,38456162084,44866821056,54808532051,62626742707,66001457588,497689,53395775007,5302,11559696237,28018,21708899910,56027,27505438426,137381,36626465626,264298,44273965546,380951,48628516289,280716,1440086967,5989,762965535,26767,930023397,48755,1028692918,100826,1172204435,159722,1299994191,204698,1387241063,198011,4332671405,5571,2260987678,23851,2927371480,42169,3266794344,81890,3733040853,123126,4080688586,155545,4256871461,67240,2190699003,1000,480678108,4546,883320345,8889,1124094949,19947,1448431634,34687,1718666786,48541,1934169211,165270,9942503963,5531,8024732307,22707,8947889584,39124,9305746225,73611,9648360860,108097,9836045795,135180,9917579626,30382,708063578,303,42958211,1754,150844887,4143,264947403,10755,458465413,18951,608867949,26217,688613523,109811,3081552107,483,52472184,3149,257436772,8809,598570521,29915,1476710172,62209,2454422667,94783,2997668044,23275,3731870788,2849,2972061643,7074,3486222692,9812,3572791295,13967,3658598470,17874,3706922593,20850,3727073068,8149310096,5003186776,6277202225,6890605199,7673311856,8047042052,8147070069
